loan_size,interest_rate,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
9600,7.189,48200,0.3775933609958510,4,0,18200,0
8700,6.82,44800,0.33035714285714300,3,0,14800,0
10900,7.767,53700,0.441340782,5,1,23700,0
8600,6.774,44300,0.3227990970654630,3,0,14300,0
11200,7.874,54700,0.4515539305301650,5,1,24700,0
11300,7.92,55100,0.45553539,5,1,25100,0
8500,6.734,44000,0.3181818181818180,3,0,14000,0
9600,7.19,48300,0.37888198757764000,4,0,18300,0
11000,7.803,54000,0.4444444444444440,5,1,24000,0
11200,7.886,54800,0.4525547445255470,5,1,24800,0
9400,7.105,47500,0.3684210526315790,3,0,17500,0
10900,7.746,53500,0.4392523364485980,5,1,23500,0
9900,7.318,49500,0.3939393939393940,4,0,19500,0
8500,6.733,44000,0.3181818181818180,3,0,14000,0
10100,7.4080000000000000,50300,0.40357852882703800,4,1,20300,0
9700,7.256,48900,0.38650306748466300,4,0,18900,0
11400,7.976,55700,0.4614003590664270,5,1,25700,0
11100,7.831,54300,0.44751381215469600,5,1,24300,0
9600,7.192,48300,0.37888198757764000,4,0,18300,0
9300,7.075,47200,0.3644067796610170,3,0,17200,0
19300,11.322000000000000,87100,0.6555683122847300,12,2,57100,0
8700,6.807,44700,0.3288590604026850,3,0,14700,0
7700,6.382000000000000,40700,0.2628992628992630,2,0,10700,0
9000,6.9480000000000000,46000,0.3478260869565220,3,0,16000,0
9800,7.272,49000,0.3877551020408160,4,0,19000,0
9500,7.1610000000000000,48000,0.375,4,0,18000,0
9000,6.938,45900,0.3464052287581700,3,0,15900,0
8400,6.691,43600,0.3119266055045870,3,0,13600,0
10400,7.532,51500,0.4174757281553400,4,1,21500,0
11000,7.819,54200,0.4464944649446500,5,1,24200,0
9300,7.075,47200,0.3644067796610170,3,0,17200,0
7900,6.481,41600,0.27884615384615400,2,0,11600,0
7700,6.409,40900,0.2665036674816630,2,0,10900,0
9300,7.085,47300,0.3657505285412260,3,0,17300,0
9200,7.018,46600,0.3562231759656650,3,0,16600,0
8700,6.805,44600,0.3273542600896860,3,0,14600,0
9700,7.268,49000,0.3877551020408160,4,0,19000,0
7800,6.434,41100,0.27007299270073000,2,0,11100,0
8900,6.922000000000000,45700,0.3435448577680530,3,0,15700,0
10200,7.463000000000000,50800,0.4094488188976380,4,1,20800,0
9600,7.225,48600,0.382716049,4,0,18600,0
9500,7.154,47900,0.3736951983298540,4,0,17900,0
9400,7.128000000000000,47700,0.3710691823899370,3,0,17700,0
11900,8.194000000000000,57700,0.4800693240901210,6,1,27700,0
11200,7.885,54800,0.4525547445255470,5,1,24800,0
9700,7.254,48900,0.38650306748466300,4,0,18900,0
8200,6.614,42800,0.29906542056074800,2,0,12800,0
9100,6.982,46300,0.35205183585313200,3,0,16300,0
9000,6.956,46100,0.3492407809110630,3,0,16100,0
9100,6.986000000000000,46300,0.35205183585313200,3,0,16300,0
8400,6.682,43500,0.3103448275862070,3,0,13500,0
11700,8.079,56600,0.4699646643109540,5,1,26600,0
10300,7.5090000000000000,51300,0.4152046783625730,4,1,21300,0
9900,7.343,49700,0.3963782696177060,4,0,19700,0
7900,6.466,41400,0.2753623188405800,2,0,11400,0
9500,7.154,47900,0.3736951983298540,4,0,17900,0
11000,7.784,53800,0.4423791821561340,5,1,23800,0
10100,7.431,50500,0.405940594,4,1,20500,0
9300,7.081,47200,0.3644067796610170,3,0,17200,0
10700,7.693,53000,0.4339622641509430,5,1,23000,0
8300,6.64,43100,0.3039443155452440,2,0,13100,0
9200,7.015,46600,0.3562231759656650,3,0,16600,0
7700,6.403,40900,0.2665036674816630,2,0,10900,0
8200,6.618000000000000,42900,0.3006993006993010,2,0,12900,0
9700,7.2410000000000000,48700,0.3839835728952770,4,0,18700,0
11400,7.9910000000000000,55800,0.4623655913978490,5,1,25800,0
9200,7.038000000000000,46800,0.35897435897435900,3,0,16800,0
8900,6.89,45400,0.3392070484581500,3,0,15400,0
12200,8.292,58600,0.4880546075085320,6,1,28600,0
9000,6.941,45900,0.3464052287581700,3,0,15900,0
7000,6.101,38000,0.21052631578947400,1,0,8000,0
9200,7.031000000000000,46800,0.35897435897435900,3,0,16800,0
9000,6.93,45800,0.34497816593886500,3,0,15800,0
10500,7.578000000000000,51900,0.4219653179190750,4,1,21900,0
8700,6.803,44600,0.3273542600896860,3,0,14600,0
9900,7.345,49700,0.3963782696177060,4,0,19700,0
11800,8.152000000000000,57300,0.4764397905759160,6,1,27300,0
9500,7.154,47900,0.3736951983298540,4,0,17900,0
9300,7.061,47000,0.3617021276595750,3,0,17000,0
9000,6.949,46000,0.3478260869565220,3,0,16000,0
9400,7.131,47700,0.3710691823899370,3,0,17700,0
8300,6.6580000000000000,43300,0.3071593533487300,2,0,13300,0
10500,7.583000000000000,52000,0.4230769230769230,4,1,22000,0
6800,6.021,37300,0.19571045576407500,1,0,7300,0
9900,7.317,49500,0.3939393939393940,4,0,19500,0
8300,6.673000000000000,43400,0.3087557603686640,3,0,13400,0
10400,7.551,51700,0.4197292069632500,4,1,21700,0
9700,7.242000000000000,48700,0.3839835728952770,4,0,18700,0
9800,7.289,49200,0.3902439024390240,4,0,19200,0
6600,5.933,36400,0.17582417582417600,1,0,6400,0
9900,7.324,49500,0.3939393939393940,4,0,19500,0
10900,7.77,53700,0.441340782,5,1,23700,0
8600,6.79,44500,0.3258426966292140,3,0,14500,0
8500,6.732,43900,0.31662870159453300,3,0,13900,0
10400,7.5360000000000000,51500,0.4174757281553400,4,1,21500,0
8800,6.855,45100,0.3348115299334810,3,0,15100,0
9800,7.295,49200,0.3902439024390240,4,0,19200,0
8500,6.7410000000000000,44000,0.3181818181818180,3,0,14000,0
10600,7.618000000000000,52300,0.4263862332695990,5,1,22300,0
8300,6.65,43200,0.3055555555555560,2,0,13200,0
10400,7.5360000000000000,51500,0.4174757281553400,4,1,21500,0
9800,7.296,49300,0.3914807302231240,4,0,19300,0
9000,6.9480000000000000,46000,0.3478260869565220,3,0,16000,0
10200,7.458000000000000,50800,0.4094488188976380,4,1,20800,0
8500,6.744,44100,0.3197278911564630,3,0,14100,0
9700,7.236000000000000,48700,0.3839835728952770,4,0,18700,0
10400,7.538000000000000,51500,0.4174757281553400,4,1,21500,0
10500,7.6,52100,0.4241842610364680,4,1,22100,0
8900,6.913000000000000,45700,0.3435448577680530,3,0,15700,0
9900,7.321000000000000,49500,0.3939393939393940,4,0,19500,0
10400,7.562,51800,0.4208494208494210,4,1,21800,0
9100,6.99,46400,0.3534482758620690,3,0,16400,0
8900,6.8870000000000000,45400,0.3392070484581500,3,0,15400,0
9600,7.193,48300,0.37888198757764000,4,0,18300,0
10600,7.61,52200,0.4252873563218390,4,1,22200,0
9600,7.2140000000000000,48500,0.38144329896907200,4,0,18500,0
9700,7.263,48900,0.38650306748466300,4,0,18900,0
7700,6.398,40800,0.2647058823529410,2,0,10800,0
8700,6.821000000000000,44800,0.33035714285714300,3,0,14800,0
10000,7.394,50200,0.4023904382470120,4,1,20200,0
9400,7.103,47400,0.3670886075949370,3,0,17400,0
7600,6.358,40400,0.25742574257425700,2,0,10400,0
8700,6.832000000000000,44900,0.3318485523385300,3,0,14900,0
9300,7.096,47400,0.3670886075949370,3,0,17400,0
8700,6.808,44700,0.3288590604026850,3,0,14700,0
9600,7.2140000000000000,48500,0.38144329896907200,4,0,18500,0
9100,6.98,46300,0.35205183585313200,3,0,16300,0
7400,6.266,39600,0.24242424242424200,2,0,9600,0
9800,7.308,49400,0.3927125506072870,4,0,19400,0
10700,7.662000000000000,52700,0.4307400379506640,5,1,22700,0
10700,7.673000000000000,52800,0.4318181818181820,5,1,22800,0
10100,7.402,50300,0.40357852882703800,4,1,20300,0
11800,8.143000000000000,57200,0.4755244755244760,6,1,27200,0
10800,7.722,53300,0.4371482176360230,5,1,23300,0
8600,6.782,44400,0.32432432432432400,3,0,14400,0
10100,7.403,50300,0.40357852882703800,4,1,20300,0
10700,7.669,52800,0.4318181818181820,5,1,22800,0
10600,7.618000000000000,52300,0.4263862332695990,5,1,22300,0
8400,6.711,43700,0.3135011441647600,3,0,13700,0
9400,7.115,47600,0.3697478991596640,3,0,17600,0
10600,7.641,52500,0.42857142857142900,5,1,22500,0
11000,7.8,54000,0.4444444444444440,5,1,24000,0
9000,6.9480000000000000,46000,0.3478260869565220,3,0,16000,0
9200,7.022,46700,0.3576017130620990,3,0,16700,0
9900,7.328000000000000,49600,0.3951612903225810,4,0,19600,0
8200,6.609,42800,0.29906542056074800,2,0,12800,0
9100,6.983,46300,0.35205183585313200,3,0,16300,0
10900,7.776,53800,0.4423791821561340,5,1,23800,0
8400,6.7,43600,0.3119266055045870,3,0,13600,0
10300,7.518,51300,0.4152046783625730,4,1,21300,0
10700,7.664,52700,0.4307400379506640,5,1,22700,0
9000,6.9670000000000000,46200,0.35064935064935100,3,0,16200,0
8800,6.858,45100,0.3348115299334810,3,0,15100,0
8800,6.867000000000000,45200,0.33628318584070800,3,0,15200,0
8200,6.629,43000,0.3023255813953490,2,0,13000,0
8400,6.675,43400,0.3087557603686640,3,0,13400,0
10200,7.4480000000000000,50700,0.40828402366863900,4,1,20700,0
8500,6.754,44200,0.3212669683257920,3,0,14200,0
6800,5.996,37000,0.1891891891891890,1,0,7000,0
8700,6.82,44800,0.33035714285714300,3,0,14800,0
10700,7.652,52600,0.4296577946768060,5,1,22600,0
9300,7.094000000000000,47400,0.3670886075949370,3,0,17400,0
11000,7.7830000000000000,53800,0.4423791821561340,5,1,23800,0
10400,7.557,51700,0.4197292069632500,4,1,21700,0
10500,7.586,52000,0.4230769230769230,4,1,22000,0
8000,6.54,42100,0.2874109263657960,2,0,12100,0
8200,6.6,42700,0.297423888,2,0,12700,0
8900,6.8870000000000000,45400,0.3392070484581500,3,0,15400,0
10300,7.484,51000,0.4117647058823530,4,1,21000,0
9800,7.2860000000000000,49200,0.3902439024390240,4,0,19200,0
8600,6.761,44200,0.3212669683257920,3,0,14200,0
9900,7.349,49800,0.3975903614457830,4,0,19800,0
8800,6.875,45300,0.3377483443708610,3,0,15300,0
10200,7.468,50900,0.4106090373280940,4,1,20900,0
10900,7.77,53700,0.441340782,5,1,23700,0
9200,7.034,46800,0.35897435897435900,3,0,16800,0
8800,6.879,45300,0.3377483443708610,3,0,15300,0
9000,6.935,45900,0.3464052287581700,3,0,15900,0
9500,7.146,47800,0.3723849372384940,4,0,17800,0
6900,6.065,37700,0.20424403183023900,1,0,7700,0
9500,7.156000000000000,47900,0.3736951983298540,4,0,17900,0
7200,6.187,38800,0.2268041237113400,1,0,8800,0
11100,7.846,54400,0.4485294117647060,5,1,24400,0
10300,7.487,51100,0.4129158512720160,4,1,21100,0
10600,7.6160000000000000,52300,0.4263862332695990,5,1,22300,0
8300,6.644,43100,0.3039443155452440,2,0,13100,0
10000,7.375,50000,0.4,4,1,20000,0
8600,6.763,44200,0.3212669683257920,3,0,14200,0
8500,6.747000000000000,44100,0.3197278911564630,3,0,14100,0
11400,7.973,55600,0.46043165467625900,5,1,25600,0
8800,6.8660000000000000,45200,0.33628318584070800,3,0,15200,0
8500,6.745,44100,0.3197278911564630,3,0,14100,0
8800,6.875,45300,0.3377483443708610,3,0,15300,0
8900,6.913000000000000,45700,0.3435448577680530,3,0,15700,0
10600,7.6160000000000000,52300,0.4263862332695990,5,1,22300,0
9300,7.059,47000,0.3617021276595750,3,0,17000,0
10000,7.37,50000,0.4,4,0,20000,0
10900,7.757000000000000,53600,0.44029850746268700,5,1,23600,0
8600,6.792000000000000,44500,0.3258426966292140,3,0,14500,0
11900,8.187000000000000,57600,0.4791666666666670,6,1,27600,0
8500,6.745,44100,0.3197278911564630,3,0,14100,0
7900,6.486000000000000,41600,0.27884615384615400,2,0,11600,0
9800,7.284,49100,0.3890020366598780,4,0,19100,0
7400,6.249,39400,0.2385786802030460,2,0,9400,0
8900,6.913000000000000,45600,0.34210526315789500,3,0,15600,0
10200,7.474,50900,0.4106090373280940,4,1,20900,0
7600,6.352,40400,0.25742574257425700,2,0,10400,0
9900,7.324,49500,0.3939393939393940,4,0,19500,0
10100,7.406000000000000,50300,0.40357852882703800,4,1,20300,0
11000,7.798000000000000,54000,0.4444444444444440,5,1,24000,0
8300,6.667000000000000,43300,0.3071593533487300,3,0,13300,0
8300,6.673000000000000,43400,0.3087557603686640,3,0,13400,0
9400,7.128000000000000,47700,0.3710691823899370,3,0,17700,0
8900,6.909,45600,0.34210526315789500,3,0,15600,0
12300,8.34,59100,0.4923857868020300,6,1,29100,0
10400,7.559,51700,0.4197292069632500,4,1,21700,0
10900,7.761,53600,0.44029850746268700,5,1,23600,0
11400,7.978,55700,0.4614003590664270,5,1,25700,0
8400,6.692,43600,0.3119266055045870,3,0,13600,0
9100,6.977,46300,0.35205183585313200,3,0,16300,0
10700,7.67,52800,0.4318181818181820,5,1,22800,0
9000,6.953000000000000,46000,0.3478260869565220,3,0,16000,0
9500,7.153,47900,0.3736951983298540,4,0,17900,0
10000,7.39,50100,0.4011976047904190,4,1,20100,0
9100,7.003000000000000,46500,0.3548387096774190,3,0,16500,0
9000,6.9510000000000000,46000,0.3478260869565220,3,0,16000,0
9800,7.294,49200,0.3902439024390240,4,0,19200,0
8500,6.727,43900,0.31662870159453300,3,0,13900,0
8600,6.781000000000000,44400,0.32432432432432400,3,0,14400,0
7700,6.404,40900,0.2665036674816630,2,0,10900,0
8500,6.728,43900,0.31662870159453300,3,0,13900,0
7600,6.362,40500,0.25925925925925900,2,0,10500,0
8000,6.535,42100,0.2874109263657960,2,0,12100,0
8900,6.8870000000000000,45400,0.3392070484581500,3,0,15400,0
12200,8.317,58900,0.4906621392190150,6,1,28900,0
10500,7.593,52100,0.4241842610364680,4,1,22100,0
6800,6.03,37300,0.19571045576407500,1,0,7300,0
10700,7.666,52700,0.4307400379506640,5,1,22700,0
9500,7.171,48100,0.3762993762993760,4,0,18100,0
9600,7.194,48300,0.37888198757764000,4,0,18300,0
7500,6.327000000000000,40100,0.2518703241895260,2,0,10100,0
10300,7.5,51200,0.4140625,4,1,21200,0
8700,6.804000000000000,44600,0.3273542600896860,3,0,14600,0
9000,6.932,45800,0.34497816593886500,3,0,15800,0
9100,6.976,46200,0.35064935064935100,3,0,16200,0
11900,8.174,57500,0.4782608695652170,6,1,27500,0
10500,7.575,51900,0.4219653179190750,4,1,21900,0
8500,6.757000000000000,44200,0.3212669683257920,3,0,14200,0
10200,7.447,50700,0.40828402366863900,4,1,20700,0
9700,7.26,48900,0.38650306748466300,4,0,18900,0
11000,7.782,53800,0.4423791821561340,5,1,23800,0
8800,6.871,45300,0.3377483443708610,3,0,15300,0
8700,6.841,45000,0.3333333333333330,3,0,15000,0
10100,7.404,50300,0.40357852882703800,4,1,20300,0
12600,8.471,60300,0.5024875621890550,6,1,30300,0
8000,6.505,41800,0.2822966507177030,2,0,11800,0
9400,7.138,47800,0.3723849372384940,3,0,17800,0
9000,6.937,45900,0.3464052287581700,3,0,15900,0
9900,7.3390000000000000,49700,0.3963782696177060,4,0,19700,0
12200,8.295,58700,0.4889267461669510,6,1,28700,0
7600,6.358,40400,0.25742574257425700,2,0,10400,0
10700,7.671,52800,0.4318181818181820,5,1,22800,0
9100,6.978,46300,0.35205183585313200,3,0,16300,0
11300,7.942,55300,0.4575045207956600,5,1,25300,0
8900,6.891,45400,0.3392070484581500,3,0,15400,0
9000,6.938,45900,0.3464052287581700,3,0,15900,0
10700,7.667000000000000,52700,0.4307400379506640,5,1,22700,0
9000,6.9480000000000000,46000,0.3478260869565220,3,0,16000,0
10100,7.432,50500,0.405940594,4,1,20500,0
10300,7.49,51100,0.4129158512720160,4,1,21100,0
10400,7.553,51700,0.4197292069632500,4,1,21700,0
8100,6.579,42500,0.29411764705882400,2,0,12500,0
9900,7.344000000000000,49700,0.3963782696177060,4,0,19700,0
11500,7.998000000000000,55900,0.4633273703041150,5,1,25900,0
7500,6.316,40000,0.25,2,0,10000,0
9700,7.246,48800,0.38524590163934400,4,0,18800,0
10500,7.607,52200,0.4252873563218390,4,1,22200,0
8000,6.5330000000000000,42100,0.2874109263657960,2,0,12100,0
10800,7.734,53400,0.4382022471910110,5,1,23400,0
6800,6,37100,0.19137466307277600,1,0,7100,0
8200,6.59,42600,0.29577464788732400,2,0,12600,0
9500,7.149,47900,0.3736951983298540,4,0,17900,0
10300,7.517,51300,0.4152046783625730,4,1,21300,0
9700,7.2410000000000000,48700,0.3839835728952770,4,0,18700,0
8800,6.867000000000000,45200,0.33628318584070800,3,0,15200,0
8800,6.854,45100,0.3348115299334810,3,0,15100,0
10600,7.619,52300,0.4263862332695990,5,1,22300,0
7900,6.465,41400,0.2753623188405800,2,0,11400,0
10300,7.498000000000000,51200,0.4140625,4,1,21200,0
8400,6.675,43400,0.3087557603686640,3,0,13400,0
9200,7.041,46900,0.3603411513859280,3,0,16900,0
11000,7.788000000000000,53900,0.4434137291280150,5,1,23900,0
10400,7.5360000000000000,51500,0.4174757281553400,4,1,21500,0
9000,6.962000000000000,46100,0.3492407809110630,3,0,16100,0
11400,7.969000000000000,55600,0.46043165467625900,5,1,25600,0
9900,7.346,49700,0.3963782696177060,4,0,19700,0
9400,7.12,47600,0.3697478991596640,3,0,17600,0
11200,7.877000000000000,54700,0.4515539305301650,5,1,24700,0
10200,7.4510000000000000,50700,0.40828402366863900,4,1,20700,0
9200,7.032,46800,0.35897435897435900,3,0,16800,0
9300,7.0760000000000000,47200,0.3644067796610170,3,0,17200,0
8900,6.89,45400,0.3392070484581500,3,0,15400,0
10000,7.377000000000000,50000,0.4,4,1,20000,0
8800,6.847,45000,0.3333333333333330,3,0,15000,0
10900,7.771,53700,0.441340782,5,1,23700,0
9000,6.929000000000000,45800,0.34497816593886500,3,0,15800,0
7700,6.396,40800,0.2647058823529410,2,0,10800,0
9700,7.2410000000000000,48700,0.3839835728952770,4,0,18700,0
9200,7.032,46800,0.35897435897435900,3,0,16800,0
10700,7.688,52900,0.43289224952741000,5,1,22900,0
10300,7.513,51300,0.4152046783625730,4,1,21300,0
9600,7.185,48200,0.3775933609958510,4,0,18200,0
10200,7.478,51000,0.4117647058823530,4,1,21000,0
10300,7.514000000000000,51300,0.4152046783625730,4,1,21300,0
10500,7.609,52200,0.4252873563218390,4,1,22200,0
9000,6.96,46100,0.3492407809110630,3,0,16100,0
10100,7.4240000000000000,50500,0.405940594,4,1,20500,0
9200,7.021,46700,0.3576017130620990,3,0,16700,0
9000,6.945,46000,0.3478260869565220,3,0,16000,0
9400,7.102,47400,0.3670886075949370,3,0,17400,0
10600,7.643,52500,0.42857142857142900,5,1,22500,0
8400,6.705,43700,0.3135011441647600,3,0,13700,0
9200,7.0360000000000000,46800,0.35897435897435900,3,0,16800,0
10800,7.723,53300,0.4371482176360230,5,1,23300,0
9400,7.108,47500,0.3684210526315790,3,0,17500,0
9400,7.131,47700,0.3710691823899370,3,0,17700,0
9200,7.032,46800,0.35897435897435900,3,0,16800,0
10000,7.385,50100,0.4011976047904190,4,1,20100,0
10600,7.639000000000000,52500,0.42857142857142900,5,1,22500,0
10300,7.521,51400,0.4163424124513620,4,1,21400,0
10100,7.401,50200,0.4023904382470120,4,1,20200,0
9300,7.069,47100,0.3630573248407640,3,0,17100,0
10100,7.399,50200,0.4023904382470120,4,1,20200,0
10300,7.5090000000000000,51300,0.4152046783625730,4,1,21300,0
12300,8.357000000000000,59200,0.4932432432432430,6,1,29200,0
9500,7.159,48000,0.375,4,0,18000,0
9700,7.231,48600,0.382716049,4,0,18600,0
10900,7.777,53800,0.4423791821561340,5,1,23800,0
8100,6.568,42400,0.29245283018867900,2,0,12400,0
10200,7.445,50700,0.40828402366863900,4,1,20700,0
9700,7.234,48700,0.3839835728952770,4,0,18700,0
9500,7.167000000000000,48000,0.375,4,0,18000,0
9800,7.293000000000000,49200,0.3902439024390240,4,0,19200,0
9000,6.929000000000000,45800,0.34497816593886500,3,0,15800,0
11000,7.78,53800,0.4423791821561340,5,1,23800,0
9500,7.165,48000,0.375,4,0,18000,0
9500,7.143,47800,0.3723849372384940,4,0,17800,0
9500,7.157,47900,0.3736951983298540,4,0,17900,0
9700,7.267,49000,0.3877551020408160,4,0,19000,0
8800,6.872000000000000,45300,0.3377483443708610,3,0,15300,0
9700,7.254,48900,0.38650306748466300,4,0,18900,0
10600,7.644,52500,0.42857142857142900,5,1,22500,0
10400,7.551,51700,0.4197292069632500,4,1,21700,0
8200,6.612,42800,0.29906542056074800,2,0,12800,0
9300,7.098,47400,0.3670886075949370,3,0,17400,0
10500,7.5730000000000000,51900,0.4219653179190750,4,1,21900,0
9200,7.041,46900,0.3603411513859280,3,0,16900,0
10800,7.726,53300,0.4371482176360230,5,1,23300,0
9800,7.298000000000000,49300,0.3914807302231240,4,0,19300,0
10300,7.5090000000000000,51300,0.4152046783625730,4,1,21300,0
9100,6.982,46300,0.35205183585313200,3,0,16300,0
8900,6.9110000000000000,45600,0.34210526315789500,3,0,15600,0
8100,6.558,42300,0.2907801418439720,2,0,12300,0
9500,7.167000000000000,48000,0.375,4,0,18000,0
10400,7.562,51800,0.4208494208494210,4,1,21800,0
10100,7.4080000000000000,50300,0.40357852882703800,4,1,20300,0
11200,7.888,54800,0.4525547445255470,5,1,24800,0
7800,6.45,41300,0.2736077481840190,2,0,11300,0
8000,6.534,42100,0.2874109263657960,2,0,12100,0
11600,8.053000000000000,56400,0.4680851063829790,5,1,26400,0
9500,7.157,47900,0.3736951983298540,4,0,17900,0
7200,6.1980000000000000,38900,0.2287917737789200,2,0,8900,0
8900,6.903,45600,0.34210526315789500,3,0,15600,0
9300,7.069,47100,0.3630573248407640,3,0,17100,0
10500,7.5890000000000000,52000,0.4230769230769230,4,1,22000,0
8000,6.5120000000000000,41900,0.2840095465393800,2,0,11900,0
8900,6.897,45500,0.3406593406593410,3,0,15500,0
9700,7.23,48600,0.382716049,4,0,18600,0
7700,6.393,40800,0.2647058823529410,2,0,10800,0
8000,6.51,41900,0.2840095465393800,2,0,11900,0
7500,6.307,40000,0.25,2,0,10000,0
10300,7.504,51200,0.4140625,4,1,21200,0
9100,7.01,46600,0.3562231759656650,3,0,16600,0
10200,7.449,50700,0.40828402366863900,4,1,20700,0
8500,6.742000000000000,44000,0.3181818181818180,3,0,14000,0
10500,7.588000000000000,52000,0.4230769230769230,4,1,22000,0
9500,7.182,48200,0.3775933609958510,4,0,18200,0
7400,6.289,39800,0.2462311557788950,2,0,9800,0
11600,8.066,56500,0.4690265486725660,5,1,26500,0
9200,7.037000000000000,46800,0.35897435897435900,3,0,16800,0
8500,6.751,44100,0.3197278911564630,3,0,14100,0
12000,8.218,57900,0.4818652849740930,6,1,27900,0
9900,7.334,49600,0.3951612903225810,4,0,19600,0
10600,7.61,52200,0.4252873563218390,4,1,22200,0
10200,7.446000000000000,50700,0.40828402366863900,4,1,20700,0
9100,6.99,46400,0.3534482758620690,3,0,16400,0
8900,6.89,45400,0.3392070484581500,3,0,15400,0
10000,7.359,49900,0.3987975951903810,4,0,19900,0
9100,6.995,46400,0.3534482758620690,3,0,16400,0
8500,6.753000000000000,44100,0.3197278911564630,3,0,14100,0
8100,6.5730000000000000,42500,0.29411764705882400,2,0,12500,0
9000,6.933,45800,0.34497816593886500,3,0,15800,0
8700,6.819,44800,0.33035714285714300,3,0,14800,0
9600,7.189,48300,0.37888198757764000,4,0,18300,0
9100,7.003000000000000,46500,0.3548387096774190,3,0,16500,0
9100,7.001,46500,0.3548387096774190,3,0,16500,0
10300,7.4880000000000000,51100,0.4129158512720160,4,1,21100,0
10100,7.401,50200,0.4023904382470120,4,1,20200,0
9600,7.2010000000000000,48400,0.3801652892561980,4,0,18400,0
10200,7.463000000000000,50800,0.4094488188976380,4,1,20800,0
9300,7.063,47100,0.3630573248407640,3,0,17100,0
6700,5.982,36900,0.1869918699186990,1,0,6900,0
10800,7.715,53200,0.43609022556391000,5,1,23200,0
10000,7.36,49900,0.3987975951903810,4,0,19900,0
8200,6.627000000000000,43000,0.3023255813953490,2,0,13000,0
9300,7.091,47300,0.3657505285412260,3,0,17300,0
10200,7.443,50600,0.4071146245059290,4,1,20600,0
9200,7.037000000000000,46800,0.35897435897435900,3,0,16800,0
9700,7.265,49000,0.3877551020408160,4,0,19000,0
10100,7.421,50400,0.4047619047619050,4,1,20400,0
7600,6.343,40300,0.2555831265508690,2,0,10300,0
8600,6.796,44600,0.3273542600896860,3,0,14600,0
10400,7.528,51400,0.4163424124513620,4,1,21400,0
8000,6.5090000000000000,41900,0.2840095465393800,2,0,11900,0
9000,6.937,45900,0.3464052287581700,3,0,15900,0
11500,8.032,56200,0.4661921708185050,5,1,26200,0
10600,7.643,52500,0.42857142857142900,5,1,22500,0
15900,9.899,73800,0.5934959349593500,9,2,43800,0
11800,8.142000000000000,57200,0.4755244755244760,6,1,27200,0
10300,7.483,51000,0.4117647058823530,4,1,21000,0
8500,6.7380000000000000,44000,0.3181818181818180,3,0,14000,0
9200,7.053,47000,0.3617021276595750,3,0,17000,0
9900,7.328000000000000,49600,0.3951612903225810,4,0,19600,0
8600,6.768,44300,0.3227990970654630,3,0,14300,0
8600,6.79,44500,0.3258426966292140,3,0,14500,0
9700,7.23,48600,0.382716049,4,0,18600,0
10500,7.59,52000,0.4230769230769230,4,1,22000,0
9300,7.0890000000000000,47300,0.3657505285412260,3,0,17300,0
9600,7.192,48300,0.37888198757764000,4,0,18300,0
11600,8.037,56200,0.4661921708185050,5,1,26200,0
10200,7.443,50600,0.4071146245059290,4,1,20600,0
10800,7.711,53200,0.43609022556391000,5,1,23200,0
8200,6.625,42900,0.3006993006993010,2,0,12900,0
8900,6.91,45600,0.34210526315789500,3,0,15600,0
10700,7.679000000000000,52900,0.43289224952741000,5,1,22900,0
8300,6.6580000000000000,43300,0.3071593533487300,2,0,13300,0
10600,7.612,52200,0.4252873563218390,5,1,22200,0
10300,7.518,51300,0.4152046783625730,4,1,21300,0
10300,7.495,51100,0.4129158512720160,4,1,21100,0
9900,7.3420000000000000,49700,0.3963782696177060,4,0,19700,0
8900,6.901,45500,0.3406593406593410,3,0,15500,0
10700,7.673000000000000,52800,0.4318181818181820,5,1,22800,0
11400,7.962000000000000,55500,0.4594594594594600,5,1,25500,0
8700,6.804000000000000,44600,0.3273542600896860,3,0,14600,0
7500,6.314,40000,0.25,2,0,10000,0
8400,6.679000000000000,43500,0.3103448275862070,3,0,13500,0
8900,6.912000000000000,45600,0.34210526315789500,3,0,15600,0
9500,7.171,48100,0.3762993762993760,4,0,18100,0
9300,7.098,47400,0.3670886075949370,3,0,17400,0
9500,7.182,48200,0.3775933609958510,4,0,18200,0
11500,8.027000000000000,56100,0.465240642,5,1,26100,0
8800,6.855,45100,0.3348115299334810,3,0,15100,0
8500,6.733,44000,0.3181818181818180,3,0,14000,0
10600,7.624,52300,0.4263862332695990,5,1,22300,0
8200,6.6160000000000000,42900,0.3006993006993010,2,0,12900,0
13100,8.679,62300,0.5184590690208670,7,1,32300,0
10300,7.508000000000000,51300,0.4152046783625730,4,1,21300,0
8700,6.805,44600,0.3273542600896860,3,0,14600,0
11100,7.8420000000000000,54400,0.4485294117647060,5,1,24400,0
9800,7.273,49000,0.3877551020408160,4,0,19000,0
11100,7.827000000000000,54200,0.4464944649446500,5,1,24200,0
9200,7.0360000000000000,46800,0.35897435897435900,3,0,16800,0
11400,7.955,55500,0.4594594594594600,5,1,25500,0
10400,7.542000000000000,51600,0.4186046511627910,4,1,21600,0
10100,7.432,50500,0.405940594,4,1,20500,0
9400,7.14,47800,0.3723849372384940,4,0,17800,0
10100,7.403,50300,0.40357852882703800,4,1,20300,0
8200,6.623000000000000,42900,0.3006993006993010,2,0,12900,0
8800,6.864,45200,0.33628318584070800,3,0,15200,0
